"Agrupamiento","Categoría","Proveedor","Cod. Barras","Producto","Costo","FactorMin","PrecioMin","FactorMay","PrecioMay","Stock","Activo"
"GENERAL","GENERAL","","","ESCOBILLA 26"" 650MM","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","80920","ESCOBILLA 26""/16""","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","ESCOBILLA 28"" UN FLEX-CURVA","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","ESCORT 97 MANIJA INTERIOR DERECHA","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996014934","ESLINGA DE REMOLQUE QKL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","5545","ESPEJO EXTERIOR IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","07014012","ESPEJOS","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","08014016","ESPEJOS","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","50660","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","50360","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","51830","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","5390","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","52200","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","5280","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","50890","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","50730","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","50870","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","52100","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","50760","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","5250","ESTRADA CAMP. ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0041","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0015","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0011","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0029","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0024","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0013","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0023","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","8780","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0022","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0006","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0402","ESTRADA CARCASA ARRANQUE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","8395005","EXPOYER REP. MAQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","EXPRESS CRISTAL DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","EXPRESS CRISTAL IZQUIERDO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996004133","F 80 RECTANGULAR IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","147","F-147 M/N CRISTAL IZQUIERDO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","F100 CRISTAL DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","F100 CRISTAL IZQUIERDO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FACORSA RADIADOR","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FACORSA RADIADOR","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996017171","FAP-3289","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996017072","FAP-5218","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996016631","FAP-6003-1","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996016723","FAP-9110","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996016679","FAP-9112","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996016969","FAP-9121","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARITO MULTI. UNIVERSAL AZUL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARITO MULTI. UNIVERSAL CRISTAL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARITO MULTI. UNIVERSAL ROJO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","526","FARO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","030073","FARO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO 11-5076-E1-6B","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO 580 L-A","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO ADAPTABLE TRASEERO CORSA 3 PUERTAS 94/99","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","994","FARO AUXILIAR 206 SPORT 04/AD DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR 208/207/308/C3/C4/AIRCROSS/D53 LAMP.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","856","FARO AUXILIAR AMAROK (10/AD) VENTO (06/AD) DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","934","FARO AUXILIAR ANT. CORSA CLASSIC 99/10","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","819","FARO AUXILIAR ANT. ECOSPORT 04/07 RANGER 04/09","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","890","FARO AUXILIAR ANT. ECOSPORT 04/08","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR ANT. ESCORT/TRANSIT 04/08 IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","803","FARO AUXILIAR ANT. ESCORT/TRANSIT 97/00","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","814","FARO AUXILIAR ANT. GOL 3/SAVEIRO 00/05 DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","983","FARO AUXILIAR ANT. GOL TREND/VOY/SAV/FOX/SURA/GOLF DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","9830","FARO AUXILIAR ANT. GOL TREND/VOY/SAV/FOX/SURA/GOLF IZQ. 983I","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","8140","FARO AUXILIAR ANT. GOL3/SAVEIRO 00/05 IZQ.  814I","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","787","FARO AUXILIAR ANT. MEGAN/SCENIC 95/99 DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","988","FARO AUXILIAR ANT. PALIO/SIENA (07/12)","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7820","FARO AUXILIAR ANT. R19/LAGUNA 93/AD CRISTAL IZQ.782I","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR ASTRA 03/AD DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR C4/C5/FOC/207/307/MEGANE/LAG/LOGAN/SAND. 998","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","956","FARO AUXILIAR CLIO FASE2 DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","931","FARO AUXILIAR CLIO/SANDERO2/LOGAN/MEGANE","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","03030062","FARO AUXILIAR CORSA CLASSIC 00/AD IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","984","FARO AUXILIAR DER. CORSA CLASSIC 99/10","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR DERECHO CORSA 94/98 CRISTAL IMPORTADO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR ESCORT 89/05 DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR ESCORT 89/05 IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","989","FARO AUXILIAR FIAT PUNTO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","071590","FARO AUXILIAR FORD","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","985","FARO AUXILIAR FUN/CELTA/PRISMA IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR GOL TREND 13/16","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","955","FARO AUXILIAR GOL5/SAVEIRO/SURAN","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","896","FARO AUXILIAR HILUX 08/11 DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR HILUX 08/11 IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","862","FARO AUXILIAR MEGANE/LAG/SCENIC (99/AD) KANGOO (06/AD) DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","787","FARO AUXILIAR MEGANE/SCENIC","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR NISSAN FRONTIER 02/.. IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR POLO 96/00 DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILIAR RANGER 12/18","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO AUXILLIAR FIAT PUNTO IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","800","FARO BAMIL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","580","FARO BAMIL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996004171","FARO CHEV. PICK UP 86/90 DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO CHEVETTE T. IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO CORSA 5 PUERTAS","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DE POSICION ROJO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014476","FARO DELANTERO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014489","FARO DELANTERO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014489","FARO DELANTERO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO ADAPTABLE CH-S10/BLAZER 96/99 CRISTAL DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO CHEVROLET CHEVETTE C/CH BIZ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DERECHO FIAT DUNA UNO MODELO 92/96 AMBAR","$6191.54","1.00%","$6255.00","1.00%","$6255.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DERECHO FIAT PALIO SIENA AMBAR MODELO 97/01 (METALIZADO) (CON RESORTE)","$8629.83","5.00%","$9065.00","5.00%","$9065.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DERECHO FIAT UNO FIRE FUME CLARO (ACRILICO)","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DERECHO POINTER","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DERECHO RENAULT 13 CRISTAL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DERECHO RENAULT R-19 MODELO 96/AD RN/RT (METALIZADO DOBLE DIFUSOR CON RESORTE)","$7521.24","5.00%","$7900.00","5.00%","$7900.00","0","Si"
"GENERAL","GENERAL","","5230","FARO DELANTERO DERECHO VOLKSWAGEN GOL/SENDA/SAVEIRO MODELO 91/95 (ACRILICO)","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO DODGE 1.8 1500 78/82","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO FIAT 128 SUPER EUROPA GIRO AMBAR","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO FIAT 128 SUPER EUROPA GIRO AMBAR","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","Faro Delantero Fiat Ducato Peugeot Boxer 95 Al 2003","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO FIAT DUNA 88/91 AMB.","$15000.00","1.00%","$15150.00","1.00%","$15150.00","0","Si"
"GENERAL","GENERAL","","31151","Faro Delantero Fitam Ford Pick Up AMBAR  82/87","$11700.00","1.00%","$11820.00","1.00%","$11820.00","0","Si"
"GENERAL","GENERAL","","7990996004119","FARO DELANTERO FORD ESCORT AMBAR DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO FORD ESCORT CRISTAL MODELO 89/95 (CARCASA METALIZADA) (CON DIFUSOR)","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO FORD FALCON 82-91 Ambar","$7480.00","1.00%","$7555.00","1.00%","$7555.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO IZQUIERDO FIAT PALIO SIENA AMBAR MODELO 97/01 (METALIZADO) (CON RESORTE)","$8629.83","1.00%","$8720.00","1.00%","$8720.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO IZQUIERDO FIAT UNO FIRE FUME CLARO 07/AD (ACRILICO)","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO IZQUIERDO PARTNER BERLINGO CRISTAL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO IZQUIERDO POINTER","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO IZQUIERDO RENAULT 13 CRISTAL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996002535","FARO DELANTERO RANGER OR 98/00 IZQ.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO RENAULT 12","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996001583","FARO DELANTERO RENAULT 12 78/90","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO RENAULT TRAFIC MODELO 93/AD GIRO AMBAR (CON RESORTE)","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","7990996001477","FARO DELANTERO VOLKSWAGEN GACEL MODELO 83/87","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO VW 1500 AMBAR-CRISTAL","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO VW GOLF 95/99 FITAM","$12000.00","1.00%","$12120.00","1.00%","$12120.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTERO VW GOLF 95/99 FITAM","$12000.00","1.00%","$12120.00","1.00%","$12120.00","0","Si"
"GENERAL","GENERAL","","","FARO DELANTEROS IZQ. CITROEN BERLINGO 98/10","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","16016014","FARO DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","3410","FARO DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","2703","FARO DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","2500","FARO DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","1700","FARO DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","3000","FARO DER-IZQ","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","071050","FARO DER.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DER. ADAPTABLE TRASERO FORD TRANSIT 11/AD","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DER. FRINCIPAL TRAFIC 93/AD","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014563","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","049742","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","036811","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","780","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","33046","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","020075","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014426","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","8880","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","777","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","059851","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","828","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","78410","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","107147","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","36030","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","059301","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014715","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","101629","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","05934","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","404297","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","059300","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","014460","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","100412","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","070162","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","059854","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","049090","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","025006","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","059304","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","761","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","021150","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","049127","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","870","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","040075","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","049252","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","35010","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","080144","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","036025","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","33030","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","01489","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","049001","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","38008","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","063338","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","081098","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0593340","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","010980","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","063327","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","059855","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","070123","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","34184","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","036987","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","0368010","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","080003","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","1600","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","781","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","03680","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","025940","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","049246","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","011230","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","02523","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","036446","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","036115","FARO DERECHO","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
